year,week,Age_group,Number_of_citizens,Number_of_confirmed_cases,Number_of_new_admissions,Confirmed_cases_per_100k_citizens,New_admissions_per_100k_citizens,country,country_code
2021,U11,45-64,6166024,0,0,0,0,Denmark,DNK
2021,U11,65-74,2543772,0,0,0,0,Denmark,DNK
2021,U11,75-84,1656568,0,0,0,0,Denmark,DNK
2021,U11,85+,509492,0,0,0,0,Denmark,DNK
2021,U11,Alle,23307476,2,0,14,0,Denmark,DNK
2021,U12,00-01,490708,0,0,0,0,Denmark,DNK
2021,U12,02-06,1222576,0,0,0,0,Denmark,DNK
2021,U12,07-14,2075652,0,0,0,0,Denmark,DNK
2021,U12,15-44,8642684,2,2,29,29,Denmark,DNK
2021,U12,45-64,6166024,0,0,0,0,Denmark,DNK
2021,U12,65-74,2543772,0,0,0,0,Denmark,DNK
2021,U12,75-84,1656568,0,0,0,0,Denmark,DNK
2021,U12,85+,509492,0,0,0,0,Denmark,DNK
2021,U12,Alle,23307476,2,2,10,10,Denmark,DNK
2021,U13,00-01,490708,2,0,743,0,Denmark,DNK
2021,U13,02-06,1222576,0,0,0,0,Denmark,DNK
2021,U13,07-14,2075652,0,0,0,0,Denmark,DNK
2021,U13,15-44,8642684,2,2,18,18,Denmark,DNK
2021,U13,45-64,6166024,4,4,56,56,Denmark,DNK
2021,U13,65-74,2543772,0,0,0,0,Denmark,DNK
2021,U13,75-84,1656568,0,0,0,0,Denmark,DNK
2021,U13,85+,509492,0,0,0,0,Denmark,DNK
2021,U13,Alle,23307476,8,6,35,21,Denmark,DNK
2021,U14,00-01,492256,0,0,0,0,Denmark,DNK
2021,U14,02-06,1223088,0,0,0,0,Denmark,DNK
2021,U14,07-14,2072816,0,0,0,0,Denmark,DNK
2021,U14,15-44,8640228,0,0,0,0,Denmark,DNK
2021,U14,45-64,6167288,0,0,0,0,Denmark,DNK
2021,U14,65-74,2541600,0,0,0,0,Denmark,DNK
2021,U14,75-84,1666196,0,0,0,0,Denmark,DNK
2021,U14,85+,511476,0,0,0,0,Denmark,DNK
2021,U14,Alle,23314948,0,0,0,0,Denmark,DNK
2021,U15,00-01,492256,0,0,0,0,Denmark,DNK
2021,U15,02-06,1223088,0,0,0,0,Denmark,DNK
2021,U15,07-14,2072816,0,0,0,0,Denmark,DNK
2021,U15,15-44,8640228,6,6,53,53,Denmark,DNK
2021,U15,45-64,6167288,2,0,28,0,Denmark,DNK
2021,U15,65-74,2541600,0,0,0,0,Denmark,DNK
2021,U15,75-84,1666196,0,0,0,0,Denmark,DNK
2021,U15,85+,511476,0,0,0,0,Denmark,DNK
2021,U15,Alle,23314948,8,6,28,21,Denmark,DNK
2021,U16,00-01,492256,0,0,0,0,Denmark,DNK
2021,U16,02-06,1223088,0,0,0,0,Denmark,DNK
2021,U16,07-14,2072816,0,0,0,0,Denmark,DNK
2021,U16,15-44,8640228,0,0,0,0,Denmark,DNK
2021,U16,45-64,6167288,0,0,0,0,Denmark,DNK
2021,U16,65-74,2541600,2,2,85,85,Denmark,DNK
2021,U16,75-84,1666196,0,0,0,0,Denmark,DNK
2021,U16,85+,511476,0,0,0,0,Denmark,DNK
2021,U16,Alle,23314948,2,2,10,10,Denmark,DNK
2021,U17,00-01,492256,0,0,0,0,Denmark,DNK
2021,U17,02-06,1223088,0,0,0,0,Denmark,DNK
2021,U17,07-14,2072816,0,0,0,0,Denmark,DNK
2021,U17,15-44,8640228,0,0,0,0,Denmark,DNK
2021,U17,45-64,6167288,2,2,28,28,Denmark,DNK
2021,U17,65-74,2541600,0,0,0,0,Denmark,DNK
2021,U17,75-84,1666196,0,0,0,0,Denmark,DNK
2021,U17,85+,511476,0,0,0,0,Denmark,DNK
2021,U17,Alle,23314948,2,2,7,7,Denmark,DNK
2021,U18,00-01,493304,0,0,0,0,Denmark,DNK
2021,U18,02-06,1224096,0,0,0,0,Denmark,DNK
2021,U18,07-14,2069196,0,0,0,0,Denmark,DNK
2021,U18,15-44,8638080,0,0,0,0,Denmark,DNK
2021,U18,45-64,6168696,2,2,27,27,Denmark,DNK
2021,U18,65-74,2538008,0,0,0,0,Denmark,DNK
2021,U18,75-84,1677288,0,0,0,0,Denmark,DNK
2021,U18,85+,514360,0,0,0,0,Denmark,DNK
2021,U18,Alle,23323028,2,2,7,7,Denmark,DNK
2021,U19,00-01,493304,0,0,0,0,Denmark,DNK
2021,U19,02-06,1224096,0,0,0,0,Denmark,DNK
2021,U19,07-14,2069196,0,0,0,0,Denmark,DNK
2021,U19,15-44,8638080,0,0,0,0,Denmark,DNK
2021,U19,45-64,6168696,0,0,0,0,Denmark,DNK
2021,U19,65-74,2538008,0,0,0,0,Denmark,DNK
2021,U19,75-84,1677288,2,2,128,128,Denmark,DNK
2021,U19,85+,514360,0,0,0,0,Denmark,DNK
2021,U19,Alle,23323028,2,2,10,10,Denmark,DNK
2021,U20,00-01,493304,0,0,0,0,Denmark,DNK
2021,U20,02-06,1224096,0,0,0,0,Denmark,DNK
2021,U20,07-14,2069196,0,0,0,0,Denmark,DNK
2021,U20,15-44,8638080,0,0,0,0,Denmark,DNK
2021,U20,45-64,6168696,0,0,0,0,Denmark,DNK
2021,U20,65-74,2538008,0,0,0,0,Denmark,DNK
2021,U20,75-84,1677288,2,2,110,110,Denmark,DNK
2021,U20,85+,514360,6,2,1078,359,Denmark,DNK
2021,U20,Alle,23323028,8,4,28,14,Denmark,DNK
2021,U21,00-01,493304,0,0,0,0,Denmark,DNK
2021,U21,02-06,1224096,0,0,0,0,Denmark,DNK
2021,U21,07-14,2069196,0,0,0,0,Denmark,DNK
2021,U21,15-44,8638080,0,0,0,0,Denmark,DNK
2021,U21,45-64,6168696,0,0,0,0,Denmark,DNK
2021,U21,65-74,2538008,0,0,0,0,Denmark,DNK
2021,U21,75-84,1677288,0,0,0,0,Denmark,DNK
2021,U21,85+,514360,0,0,0,0,Denmark,DNK
2021,U21,Alle,23323028,0,0,0,0,Denmark,DNK
2021,U22,00-01,493304,0,0,0,0,Denmark,DNK
2021,U22,02-06,1224096,0,0,0,0,Denmark,DNK
2021,U22,07-14,2069196,0,0,0,0,Denmark,DNK
2021,U22,15-44,8638080,0,0,0,0,Denmark,DNK
2021,U22,45-64,6168696,2,0,35,0,Denmark,DNK
2021,U22,65-74,2538008,0,0,0,0,Denmark,DNK
2021,U22,75-84,1677288,0,0,0,0,Denmark,DNK
2021,U22,85+,514360,0,0,0,0,Denmark,DNK
2021,U22,Alle,23323028,2,0,10,0,Denmark,DNK
2021,U23,00-01,494228,2,0,504,0,Denmark,DNK
2021,U23,02-06,1225080,0,0,0,0,Denmark,DNK
2021,U23,07-14,2065656,0,0,0,0,Denmark,DNK
2021,U23,15-44,8638272,0,0,0,0,Denmark,DNK
2021,U23,45-64,6170152,0,0,0,0,Denmark,DNK
2021,U23,65-74,2534828,2,2,86,86,Denmark,DNK
2021,U23,75-84,1687288,0,0,0,0,Denmark,DNK
2021,U23,85+,516536,0,0,0,0,Denmark,DNK
2021,U23,Alle,23332040,4,2,19,10,Denmark,DNK
2021,U24,00-01,494228,0,0,0,0,Denmark,DNK
2021,U24,02-06,1225080,0,0,0,0,Denmark,DNK
2021,U24,07-14,2065656,0,0,0,0,Denmark,DNK
2021,U24,15-44,8638272,0,0,0,0,Denmark,DNK
2021,U24,45-64,6170152,0,0,0,0,Denmark,DNK
2021,U24,65-74,2534828,0,0,0,0,Denmark,DNK
2021,U24,75-84,1687288,0,0,0,0,Denmark,DNK
2021,U24,85+,516536,0,0,0,0,Denmark,DNK
2021,U24,Alle,23332040,0,0,0,0,Denmark,DNK
2021,U25,00-01,494228,0,0,0,0,Denmark,DNK
2021,U25,02-06,1225080,0,0,0,0,Denmark,DNK
2021,U25,07-14,2065656,0,0,0,0,Denmark,DNK
2021,U25,15-44,8638272,0,0,0,0,Denmark,DNK
2021,U25,45-64,6170152,2,2,27,27,Denmark,DNK
2021,U25,65-74,2534828,0,0,0,0,Denmark,DNK
2021,U25,75-84,1687288,2,0,110,0,Denmark,DNK
2021,U25,85+,516536,0,0,0,0,Denmark,DNK
2021,U25,Alle,23332040,4,2,14,7,Denmark,DNK
2021,U26,00-01,494228,2,0,309,0,Denmark,DNK
2021,U26,02-06,1225080,0,0,0,0,Denmark,DNK
2021,U26,07-14,2065656,0,0,0,0,Denmark,DNK
2021,U26,15-44,8638272,0,0,0,0,Denmark,DNK
2021,U26,45-64,6170152,0,0,0,0,Denmark,DNK
2021,U26,65-74,2534828,0,0,0,0,Denmark,DNK
2021,U26,75-84,1687288,0,0,0,0,Denmark,DNK
2021,U26,85+,516536,0,0,0,0,Denmark,DNK
2021,U26,Alle,23332040,2,0,7,0,Denmark,DNK
2021,U27,00-01,494188,0,0,0,0,Denmark,DNK
2021,U27,02-06,1226584,0,0,0,0,Denmark,DNK
2021,U27,07-14,2061912,0,0,0,0,Denmark,DNK
2021,U27,15-44,8639820,0,0,0,0,Denmark,DNK
2021,U27,45-64,6172156,0,0,0,0,Denmark,DNK
2021,U27,65-74,2530816,2,2,75,75,Denmark,DNK
2021,U27,75-84,1697060,0,0,0,0,Denmark,DNK
2021,U27,85+,518624,0,0,0,0,Denmark,DNK
2021,U27,Alle,23341160,2,2,7,7,Denmark,DNK
2021,U28,00-01,494188,0,0,0,0,Denmark,DNK
2021,U28,02-06,1226584,0,0,0,0,Denmark,DNK
2021,U28,07-14,2061912,0,0,0,0,Denmark,DNK
2021,U28,15-44,8639820,0,0,0,0,Denmark,DNK
2021,U28,45-64,6172156,0,0,0,0,Denmark,DNK
2021,U28,65-74,2530816,0,0,0,0,Denmark,DNK
2021,U28,75-84,1697060,0,0,0,0,Denmark,DNK
2021,U28,85+,518624,0,0,0,0,Denmark,DNK
2021,U28,Alle,23341160,0,0,0,0,Denmark,DNK
2021,U29,00-01,494188,0,0,0,0,Denmark,DNK
2021,U29,02-06,1226584,0,0,0,0,Denmark,DNK
2021,U29,07-14,2061912,0,0,0,0,Denmark,DNK
2021,U29,15-44,8639820,0,0,0,0,Denmark,DNK
2021,U29,45-64,6172156,0,0,0,0,Denmark,DNK
2021,U29,65-74,2530816,0,0,0,0,Denmark,DNK
2021,U29,75-84,1697060,0,0,0,0,Denmark,DNK
2021,U29,85+,518624,0,0,0,0,Denmark,DNK
2021,U29,Alle,23341160,0,0,0,0,Denmark,DNK
2021,U30,00-01,494188,0,0,0,0,Denmark,DNK
2021,U30,02-06,1226584,0,0,0,0,Denmark,DNK
2021,U30,07-14,2061912,0,0,0,0,Denmark,DNK
2021,U30,15-44,8639820,0,0,0,0,Denmark,DNK
2021,U30,45-64,6172156,1,0,6,0,Denmark,DNK
2021,U30,65-74,2530816,0,0,0,0,Denmark,DNK
2021,U30,75-84,1697060,0,0,0,0,Denmark,DNK
2021,U30,85+,518624,0,0,0,0,Denmark,DNK
2021,U30,Alle,23341160,1,0,2,0,Denmark,DNK
2021,U31,00-01,495264,0,0,0,0,Denmark,DNK
2021,U31,02-06,1227568,0,0,0,0,Denmark,DNK
2021,U31,07-14,2059572,0,0,0,0,Denmark,DNK
2021,U31,15-44,8641040,0,0,0,0,Denmark,DNK
2021,U31,45-64,6174772,0,0,0,0,Denmark,DNK
2021,U31,65-74,2527772,0,0,0,0,Denmark,DNK
2021,U31,75-84,1706988,0,0,0,0,Denmark,DNK
2021,U31,85+,520096,0,0,0,0,Denmark,DNK
2021,U31,Alle,23353072,0,0,0,0,Denmark,DNK
2021,U32,00-01,495264,0,0,0,0,Denmark,DNK
2021,U32,02-06,1227568,0,0,0,0,Denmark,DNK
2021,U32,07-14,2059572,0,0,0,0,Denmark,DNK
2021,U32,15-44,8641040,0,0,0,0,Denmark,DNK
2021,U32,45-64,6174772,0,0,0,0,Denmark,DNK
2021,U32,65-74,2527772,0,0,0,0,Denmark,DNK
2021,U32,75-84,1706988,0,0,0,0,Denmark,DNK
2021,U32,85+,520096,0,0,0,0,Denmark,DNK
2021,U32,Alle,23353072,0,0,0,0,Denmark,DNK
2021,U33,00-01,495264,0,0,0,0,Denmark,DNK
2021,U33,02-06,1227568,0,0,0,0,Denmark,DNK
2021,U33,07-14,2059572,0,0,0,0,Denmark,DNK
2021,U33,15-44,8641040,0,0,0,0,Denmark,DNK
2021,U33,45-64,6174772,0,0,0,0,Denmark,DNK
2021,U33,65-74,2527772,0,0,0,0,Denmark,DNK
2021,U33,75-84,1706988,0,0,0,0,Denmark,DNK
2021,U33,85+,520096,0,0,0,0,Denmark,DNK
2021,U33,Alle,23353072,0,0,0,0,Denmark,DNK
2021,U34,00-01,495264,0,0,0,0,Denmark,DNK
2021,U34,02-06,1227568,2,2,194,194,Denmark,DNK
2021,U34,07-14,2059572,0,0,0,0,Denmark,DNK
2021,U34,15-44,8641040,2,0,18,0,Denmark,DNK
2021,U34,45-64,6174772,0,0,0,0,Denmark,DNK
2021,U34,65-74,2527772,0,0,0,0,Denmark,DNK
2021,U34,75-84,1706988,0,0,0,0,Denmark,DNK
2021,U34,85+,520096,0,0,0,0,Denmark,DNK
2021,U34,Alle,23353072,4,2,16,10,Denmark,DNK
2021,U35,00-01,495264,0,0,0,0,Denmark,DNK
2021,U35,02-06,1227568,0,0,0,0,Denmark,DNK
2021,U35,07-14,2059572,0,0,0,0,Denmark,DNK
2021,U35,15-44,8641040,4,4,47,47,Denmark,DNK
2021,U35,45-64,6174772,0,0,0,0,Denmark,DNK
2021,U35,65-74,2527772,0,0,0,0,Denmark,DNK
2021,U35,75-84,1706988,0,0,0,0,Denmark,DNK
2021,U35,85+,520096,0,0,0,0,Denmark,DNK
2021,U35,Alle,23353072,4,4,17,17,Denmark,DNK
2021,U36,00-01,495072,0,0,0,0,Denmark,DNK
2021,U36,02-06,1229316,0,0,0,0,Denmark,DNK
2021,U36,07-14,2057440,0,0,0,0,Denmark,DNK
2021,U36,15-44,8644516,8,0,129,0,Denmark,DNK
2021,U36,45-64,6175684,0,0,0,0,Denmark,DNK
2021,U36,65-74,2525992,0,0,0,0,Denmark,DNK
2021,U36,75-84,1714360,2,2,107,107,Denmark,DNK
2021,U36,85+,521824,0,0,0,0,Denmark,DNK
2021,U36,Alle,23364204,10,2,54,7,Denmark,DNK
2021,U37,00-01,495072,8,4,1813,1002,Denmark,DNK
2021,U37,02-06,1229316,2,0,193,0,Denmark,DNK
2021,U37,07-14,2057440,0,0,0,0,Denmark,DNK
2021,U37,15-44,8644516,16,8,279,139,Denmark,DNK
2021,U37,45-64,6175684,4,2,63,35,Denmark,DNK
2021,U37,65-74,2525992,2,2,75,75,Denmark,DNK
2021,U37,75-84,1714360,2,2,107,107,Denmark,DNK
2021,U37,85+,521824,2,2,400,400,Denmark,DNK
2021,U37,Alle,23364204,36,20,191,105,Denmark,DNK
2021,U38,00-01,495072,4,4,1002,1002,Denmark,DNK
2021,U38,02-06,1229316,0,0,0,0,Denmark,DNK
2021,U38,07-14,2057440,2,2,219,219,Denmark,DNK
2021,U38,15-44,8644516,6,0,87,0,Denmark,DNK
2021,U38,45-64,6175684,0,0,0,0,Denmark,DNK
2021,U38,65-74,2525992,2,2,75,75,Denmark,DNK
2021,U38,75-84,1714360,0,0,0,0,Denmark,DNK
2021,U38,85+,521824,4,4,1099,1099,Denmark,DNK
2021,U38,Alle,23364204,18,12,104,71,Denmark,DNK
2021,U39,00-01,495072,0,0,0,0,Denmark,DNK
2021,U39,02-06,1229316,0,0,0,0,Denmark,DNK
2021,U39,07-14,2057440,0,0,0,0,Denmark,DNK
2021,U39,15-44,8644516,0,0,0,0,Denmark,DNK
2021,U39,45-64,6175684,0,0,0,0,Denmark,DNK
2021,U39,65-74,2525992,2,0,86,0,Denmark,DNK
2021,U39,75-84,1714360,2,0,236,0,Denmark,DNK
2021,U39,85+,521824,0,0,0,0,Denmark,DNK
2021,U39,Alle,23364204,4,0,29,0,Denmark,DNK
2021,U40,00-01,495916,3,0,390,0,Denmark,DNK
2021,U40,02-06,1231252,2,0,270,0,Denmark,DNK
2021,U40,07-14,2053808,2,0,220,0,Denmark,DNK
2021,U40,15-44,8666200,2,0,29,0,Denmark,DNK
2021,U40,45-64,6176452,0,0,0,0,Denmark,DNK
2021,U40,65-74,2523604,0,0,0,0,Denmark,DNK
2021,U40,75-84,1720964,0,0,0,0,Denmark,DNK
2021,U40,85+,522500,0,0,0,0,Denmark,DNK
2021,U40,Alle,23390696,9,0,51,0,Denmark,DNK
2021,U41,00-01,495916,0,0,0,0,Denmark,DNK
2021,U41,02-06,1231252,0,0,0,0,Denmark,DNK
2021,U41,07-14,2053808,0,0,0,0,Denmark,DNK
2021,U41,15-44,8666200,6,0,84,0,Denmark,DNK
2021,U41,45-64,6176452,4,0,74,0,Denmark,DNK
2021,U41,65-74,2523604,0,0,0,0,Denmark,DNK
2021,U41,75-84,1720964,4,4,342,342,Denmark,DNK
2021,U41,85+,522500,0,0,0,0,Denmark,DNK
2021,U41,Alle,23390696,14,4,76,26,Denmark,DNK
2021,U42,00-01,495916,0,0,0,0,Denmark,DNK
2021,U42,02-06,1231252,2,0,130,0,Denmark,DNK
2021,U42,07-14,2053808,0,0,0,0,Denmark,DNK
2021,U42,15-44,8666200,4,0,35,0,Denmark,DNK
2021,U42,45-64,6176452,10,6,147,83,Denmark,DNK
2021,U42,65-74,2523604,0,0,0,0,Denmark,DNK
2021,U42,75-84,1720964,2,2,107,107,Denmark,DNK
2021,U42,85+,522500,2,0,354,0,Denmark,DNK
2021,U42,Alle,23390696,20,8,72,29,Denmark,DNK
2021,U43,00-01,495916,2,0,310,0,Denmark,DNK
2021,U43,02-06,1231252,2,2,130,130,Denmark,DNK
2021,U43,07-14,2053808,0,0,0,0,Denmark,DNK
2021,U43,15-44,8666200,2,0,18,0,Denmark,DNK
2021,U43,45-64,6176452,2,0,27,0,Denmark,DNK
2021,U43,65-74,2523604,0,0,0,0,Denmark,DNK
2021,U43,75-84,1720964,10,10,590,590,Denmark,DNK
2021,U43,85+,522500,2,2,354,354,Denmark,DNK
2021,U43,Alle,23390696,20,14,77,57,Denmark,DNK
2021,U44,00-01,486604,2,0,747,0,Denmark,DNK
2021,U44,02-06,1232896,2,0,192,0,Denmark,DNK
2021,U44,07-14,2050692,0,0,0,0,Denmark,DNK
2021,U44,15-44,8680372,4,4,35,35,Denmark,DNK
2021,U44,45-64,6178392,0,0,0,0,Denmark,DNK
2021,U44,65-74,2521960,0,0,0,0,Denmark,DNK
2021,U44,75-84,1731272,2,0,107,0,Denmark,DNK
2021,U44,85+,526880,0,0,0,0,Denmark,DNK
2021,U44,Alle,23409068,10,4,45,14,Denmark,DNK
2021,U45,00-01,486604,0,0,0,0,Denmark,DNK
2021,U45,02-06,1232896,6,0,453,0,Denmark,DNK
2021,U45,07-14,2050692,2,0,82,0,Denmark,DNK
2021,U45,15-44,8680372,12,0,159,0,Denmark,DNK
2021,U45,45-64,6178392,2,0,36,0,Denmark,DNK
2021,U45,65-74,2521960,0,0,0,0,Denmark,DNK
2021,U45,75-84,1731272,0,0,0,0,Denmark,DNK
2021,U45,85+,526880,0,0,0,0,Denmark,DNK
2021,U45,Alle,23409068,22,0,98,0,Denmark,DNK
2021,U46,00-01,486604,0,0,0,0,Denmark,DNK
2021,U46,02-06,1232896,14,2,1463,130,Denmark,DNK
2021,U46,07-14,2050692,4,0,194,0,Denmark,DNK
2021,U46,15-44,8680372,4,0,80,0,Denmark,DNK
2021,U46,45-64,6178392,4,2,63,27,Denmark,DNK
2021,U46,65-74,2521960,0,0,0,0,Denmark,DNK
2021,U46,75-84,1731272,4,2,213,107,Denmark,DNK
2021,U46,85+,526880,0,0,0,0,Denmark,DNK
2021,U46,Alle,23409068,30,6,150,21,Denmark,DNK
2021,U47,00-01,486604,6,2,1449,429,Denmark,DNK
2021,U47,02-06,1232896,8,4,664,340,Denmark,DNK
2021,U47,07-14,2050692,10,0,558,0,Denmark,DNK
2021,U47,15-44,8680372,7,2,57,18,Denmark,DNK
2021,U47,45-64,6178392,3,2,42,36,Denmark,DNK
2021,U47,65-74,2521960,2,2,86,86,Denmark,DNK
2021,U47,75-84,1731272,0,0,0,0,Denmark,DNK
2021,U47,85+,526880,2,2,395,395,Denmark,DNK
2021,U47,Alle,23409068,38,14,169,63,Denmark,DNK
2021,U48,00-01,486604,0,0,0,0,Denmark,DNK
2021,U48,02-06,1232896,12,2,1271,369,Denmark,DNK
2021,U48,07-14,2050692,4,0,193,0,Denmark,DNK
2021,U48,15-44,8680372,22,4,271,69,Denmark,DNK
2021,U48,45-64,6178392,2,0,27,0,Denmark,DNK
2021,U48,65-74,2521960,4,4,150,150,Denmark,DNK
2021,U48,75-84,1731272,4,4,237,237,Denmark,DNK
2021,U48,85+,526880,0,0,0,0,Denmark,DNK
2021,U48,Alle,23409068,48,14,221,75,Denmark,DNK
2021,U49,00-01,495988,8,0,1812,0,Denmark,DNK
2021,U49,02-06,1233792,16,4,1709,500,Denmark,DNK
2021,U49,07-14,2048288,2,0,112,0,Denmark,DNK
2021,U49,15-44,8699896,34,6,343,60,Denmark,DNK
2021,U49,45-64,6177184,12,6,184,92,Denmark,DNK
2021,U49,65-74,2519020,0,0,0,0,Denmark,DNK
2021,U49,75-84,1735032,0,0,0,0,Denmark,DNK
2021,U49,85+,524396,0,0,0,0,Denmark,DNK
2021,U49,Alle,23433596,72,16,314,73,Denmark,DNK
2021,U50,00-01,495988,2,2,310,310,Denmark,DNK
2021,U50,02-06,1233792,10,2,755,130,Denmark,DNK
2021,U50,07-14,2048288,8,0,475,0,Denmark,DNK
2021,U50,15-44,8699896,44,8,528,77,Denmark,DNK
2021,U50,45-64,6177184,12,2,214,47,Denmark,DNK
2021,U50,65-74,2519020,4,4,187,187,Denmark,DNK
2021,U50,75-84,1735032,6,2,373,160,Denmark,DNK
2021,U50,85+,524396,6,2,1102,352,Denmark,DNK
2021,U50,Alle,23433596,92,22,411,100,Denmark,DNK
2021,U51,00-01,495988,8,4,2293,1042,Denmark,DNK
2021,U51,02-06,1233792,12,0,885,0,Denmark,DNK
2021,U51,07-14,2048288,3,0,240,0,Denmark,DNK
2021,U51,15-44,8699896,39,4,551,59,Denmark,DNK
2021,U51,45-64,6177184,6,2,92,27,Denmark,DNK
2021,U51,65-74,2519020,10,8,387,312,Denmark,DNK
2021,U51,75-84,1735032,8,4,502,235,Denmark,DNK
2021,U51,85+,524396,0,0,0,0,Denmark,DNK
2021,U51,Alle,23433596,86,22,405,96,Denmark,DNK
2021,U52,00-01,495988,6,4,1119,618,Denmark,DNK
2021,U52,02-06,1233792,0,0,0,0,Denmark,DNK
2021,U52,07-14,2048288,12,0,615,0,Denmark,DNK
2021,U52,15-44,8699896,36,4,451,46,Denmark,DNK
2021,U52,45-64,6177184,22,4,380,56,Denmark,DNK
2021,U52,65-74,2519020,12,2,571,112,Denmark,DNK
2021,U52,75-84,1735032,12,8,746,533,Denmark,DNK
2021,U52,85+,524396,4,4,934,934,Denmark,DNK
2021,U52,Alle,23433596,104,26,483,121,Denmark,DNK
2022,U01,00-01,497760,10,2,2686,418,Denmark,DNK
2022,U01,02-06,1234780,2,0,269,0,Denmark,DNK
2022,U01,07-14,2046024,4,0,164,0,Denmark,DNK
2022,U01,15-44,8708916,45,1,580,5,Denmark,DNK
2022,U01,45-64,6176180,10,0,167,0,Denmark,DNK
2022,U01,65-74,2517004,5,2,167,76,Denmark,DNK
2022,U01,75-84,1739804,4,4,212,212,Denmark,DNK
2022,U01,85+,524152,2,0,581,0,Denmark,DNK
2022,U01,Alle,23444620,82,9,380,32,Denmark,DNK
2022,U02,00-01,497760,10,0,2738,0,Denmark,DNK
2022,U02,02-06,1234780,6,0,453,0,Denmark,DNK
2022,U02,07-14,2046024,14,0,801,0,Denmark,DNK
2022,U02,15-44,8708916,28,2,346,18,Denmark,DNK
2022,U02,45-64,6176180,8,0,127,0,Denmark,DNK
2022,U02,65-74,2517004,2,0,86,0,Denmark,DNK
2022,U02,75-84,1739804,4,2,265,159,Denmark,DNK
2022,U02,85+,524152,4,2,1095,742,Denmark,DNK
2022,U02,Alle,23444620,76,6,366,39,Denmark,DNK
2022,U03,00-01,497760,6,2,925,308,Denmark,DNK
2022,U03,02-06,1234780,13,4,877,261,Denmark,DNK
2022,U03,07-14,2046024,18,4,767,164,Denmark,DNK
2022,U03,15-44,8708916,22,6,257,60,Denmark,DNK
2022,U03,45-64,6176180,6,2,111,27,Denmark,DNK
2022,U03,65-74,2517004,5,2,214,112,Denmark,DNK
2022,U03,75-84,1739804,2,2,106,106,Denmark,DNK
2022,U03,85+,524152,2,2,352,352,Denmark,DNK
2022,U03,Alle,23444620,74,24,299,93,Denmark,DNK
2022,U04,00-01,497760,10,2,1919,308,Denmark,DNK
2022,U04,02-06,1234780,8,0,662,0,Denmark,DNK
2022,U04,07-14,2046024,8,0,357,0,Denmark,DNK
2022,U04,15-44,8708916,28,2,384,29,Denmark,DNK
2022,U04,45-64,6176180,8,4,174,75,Denmark,DNK
2022,U04,65-74,2517004,4,0,172,0,Denmark,DNK
2022,U04,75-84,1739804,2,2,106,106,Denmark,DNK
2022,U04,85+,524152,4,2,774,422,Denmark,DNK
2022,U04,Alle,23444620,72,12,331,53,Denmark,DNK
2022,U05,00-01,497760,6,0,1413,0,Denmark,DNK
2022,U05,02-06,1234780,6,0,453,0,Denmark,DNK
2022,U05,07-14,2046024,10,0,499,0,Denmark,DNK
2022,U05,15-44,8708916,32,2,369,18,Denmark,DNK
2022,U05,45-64,6176180,2,4,47,117,Denmark,DNK
2022,U05,65-74,2517004,6,6,347,347,Denmark,DNK
2022,U05,75-84,1739804,2,2,106,106,Denmark,DNK
2022,U05,85+,524152,2,2,352,352,Denmark,DNK
2022,U05,Alle,23444620,66,16,301,93,Denmark,DNK
2022,U06,00-01,498180,10,4,1839,727,Denmark,DNK
2022,U06,02-06,1235212,10,0,854,0,Denmark,DNK
2022,U06,07-14,2042932,8,0,536,0,Denmark,DNK
2022,U06,15-44,8707452,73,8,862,83,Denmark,DNK
2022,U06,45-64,6175428,18,2,251,27,Denmark,DNK
2022,U06,65-74,2514676,4,4,198,198,Denmark,DNK
2022,U06,75-84,1745224,4,4,282,282,Denmark,DNK
2022,U06,85+,523256,2,2,352,352,Denmark,DNK
2022,U06,Alle,23442360,129,24,566,109,Denmark,DNK
2022,U07,00-01,498180,4,2,805,308,Denmark,DNK
2022,U07,02-06,1235212,13,2,1155,130,Denmark,DNK
2022,U07,07-14,2042932,16,4,738,164,Denmark,DNK
2022,U07,15-44,8707452,112,16,1226,220,Denmark,DNK
2022,U07,45-64,6175428,26,8,415,147,Denmark,DNK
2022,U07,65-74,2514676,16,12,672,475,Denmark,DNK
2022,U07,75-84,1745224,12,12,724,724,Denmark,DNK
2022,U07,85+,523256,4,2,706,352,Denmark,DNK
2022,U07,Alle,23442360,203,58,852,256,Denmark,DNK
2022,U08,00-01,498180,10,6,3125,2086,Denmark,DNK
2022,U08,02-06,1235212,20,0,1569,0,Denmark,DNK
2022,U08,07-14,2042932,42,6,1953,276,Denmark,DNK
2022,U08,15-44,8707452,247,32,2752,359,Denmark,DNK
2022,U08,45-64,6175428,54,12,981,230,Denmark,DNK
2022,U08,65-74,2514676,19,12,826,573,Denmark,DNK
2022,U08,75-84,1745224,16,8,975,500,Denmark,DNK
2022,U08,85+,523256,4,2,776,352,Denmark,DNK
2022,U08,Alle,23442360,412,78,1788,364,Denmark,DNK
2022,U09,00-01,498180,22,8,4948,1862,Denmark,DNK
2022,U09,02-06,1235212,48,2,3931,130,Denmark,DNK
2022,U09,07-14,2042932,154,20,7552,1042,Denmark,DNK
2022,U09,15-44,8707452,546,54,6521,711,Denmark,DNK
2022,U09,45-64,6175428,97,30,1770,530,Denmark,DNK
2022,U09,65-74,2514676,56,28,2527,1207,Denmark,DNK
