week,floor,ceiling,extract_date,weekly_cases,total_cases,Weekly_0_14,Weekly_15_24,Weekly_25_44,Weekly_45_64,Weekly_65_,Total_0_14,Total_15_24,Total_25_44,Total_45_64,Total_65_,F3_Week_Rolling_Rate_100k_0_14,F3_Week_Rolling_Rate_100k_15_24,F3_Week_Rolling_Rate_100k_25_44,F3_Week_Rolling_Rate_100k_45_64,F3_Week_Rolling_Rate_100k_65_,F3_Week_Rolling_Rate_100k_Total,disease,ObjectId
2022 W37,2022/09/11 00:00:00+00,2022/09/17 00:00:00+00,2025/01/12 00:00:00+00,65,16357,49,1,3,6,6,12497,229,690,909,2020,4.15,0.1,0.16,0.36,1.12,1.13,RSV,652
2022 W29,2022/07/17 00:00:00+00,2022/07/23 00:00:00+00,2025/01/12 00:00:00+00,25,16081,17,2,1,1,4,12290,224,681,895,1979,1.55,0.1,0.02,0.05,0.43,0.4,RSV,653
2021 W48,2021/11/28 00:00:00+00,2021/12/04 00:00:00+00,2025/01/12 00:00:00+00,4,31160,0,1,1,2,0,9800,2031,4973,4977,9361,0.07,0.21,0.02,0.08,0.04,0.07,Influenza,654
2023 W26,2023/06/25 00:00:00+00,2023/07/01 00:00:00+00,2025/01/12 00:00:00+00,6,24113,5,0,0,0,1,16780,413,1181,1684,4041,0.36,0,0,0,0.04,0.08,RSV,655
2022 W38,2022/09/18 00:00:00+00,2022/09/24 00:00:00+00,2025/01/12 00:00:00+00,1907,1662999,75,106,658,626,442,270078,259671,596047,390354,146722,7.24,16.44,41.34,45.26,55.95,34.71,COVID-19,656
2022 W30,2022/07/24 00:00:00+00,2022/07/30 00:00:00+00,2025/01/12 00:00:00+00,3943,1646074,222,284,1357,1291,787,269152,258501,590217,385022,143058,22.85,52.01,112.6,110,101.68,85.1,COVID-19,657
2021 W48,2021/11/28 00:00:00+00,2021/12/04 00:00:00+00,2025/01/12 00:00:00+00,324,14846,248,12,26,16,22,11511,183,569,808,1764,25.03,2.12,2.18,1.65,4.08,6.83,RSV,658
2021 W31,2021/08/01 00:00:00+00,2021/08/07 00:00:00+00,2025/01/12 00:00:00+00,9,11244,9,0,0,0,0,8478,120,379,680,1581,0.79,0.05,0,0.03,0,0.17,RSV,659
2023 W27,2023/07/02 00:00:00+00,2023/07/08 00:00:00+00,2025/01/12 00:00:00+00,184,1713889,11,7,28,41,97,272097,262156,610871,404799,163835,1.61,0.93,1.99,2.5,13.14,3.59,COVID-19,660
2022 W38,2022/09/18 00:00:00+00,2022/09/24 00:00:00+00,2025/01/12 00:00:00+00,29,33703,3,5,8,6,7,10079,2673,5603,5338,9992,0.36,0.67,0.56,0.54,1.12,0.61,Influenza,661
2022 W30,2022/07/24 00:00:00+00,2022/07/30 00:00:00+00,2025/01/12 00:00:00+00,22,33496,3,8,5,2,4,10058,2629,5548,5301,9942,0.26,0.88,0.3,0.08,0.43,0.33,Influenza,662
2021 W49,2021/12/05 00:00:00+00,2021/12/11 00:00:00+00,2025/01/12 00:00:00+00,30195,625876,8063,3613,10979,6266,1272,113843,112382,204055,137790,57729,825.23,677.45,850.22,522.93,192.36,642.33,COVID-19,663
2021 W32,2021/08/08 00:00:00+00,2021/08/14 00:00:00+00,2025/01/12 00:00:00+00,11453,322428,1936,3914,3354,1671,577,38919,68298,107875,73819,33474,203.17,569.66,237.97,131.26,73.64,221.1,COVID-19,664
2023 W27,2023/07/02 00:00:00+00,2023/07/08 00:00:00+00,2025/01/12 00:00:00+00,6,49883,1,1,2,0,2,13926,4237,9041,8078,14580,0.2,0.31,0.28,0.03,0.17,0.19,Influenza,665
2022 W38,2022/09/18 00:00:00+00,2022/09/24 00:00:00+00,2025/01/12 00:00:00+00,71,16428,49,0,2,7,13,12546,229,692,916,2033,5.53,0.31,0.33,0.46,1.85,1.61,RSV,666
2022 W39,2022/09/25 00:00:00+00,2022/10/01 00:00:00+00,2025/01/12 00:00:00+00,1920,1664919,51,90,602,655,522,270129,259761,596649,391009,147244,6.75,15.97,45.25,52.24,72.44,39.87,COVID-19,667
2022 W39,2022/09/25 00:00:00+00,2022/10/01 00:00:00+00,2025/01/12 00:00:00+00,41,33744,3,5,7,10,16,10082,2678,5610,5348,10008,0.56,0.83,0.59,0.75,1.93,0.85,Influenza,668
2022 W39,2022/09/25 00:00:00+00,2022/10/01 00:00:00+00,2025/01/12 00:00:00+00,113,16541,70,5,9,5,24,12616,234,701,921,2057,7.87,0.36,0.54,0.62,2.62,2.29,RSV,669
2022 W40,2022/10/02 00:00:00+00,2022/10/08 00:00:00+00,2025/01/12 00:00:00+00,2332,1667251,79,113,671,746,723,270208,259874,597320,391755,147967,6.65,15.61,44.99,54.43,82.44,41.79,COVID-19,670
2022 W40,2022/10/02 00:00:00+00,2022/10/08 00:00:00+00,2025/01/12 00:00:00+00,62,33806,11,6,10,13,22,10093,2684,5620,5361,10030,0.76,0.62,0.61,0.93,2.83,1.06,Influenza,671
2022 W40,2022/10/02 00:00:00+00,2022/10/08 00:00:00+00,2025/01/12 00:00:00+00,170,16711,120,2,12,12,24,12736,236,713,933,2081,10.47,0.47,0.75,0.8,3.01,2.98,RSV,672
2022 W41,2022/10/09 00:00:00+00,2022/10/15 00:00:00+00,2025/01/12 00:00:00+00,2204,1669455,72,99,647,711,675,270280,259973,597967,392466,148642,7.57,16.18,44.85,53.25,86.73,42.36,COVID-19,673
2022 W41,2022/10/09 00:00:00+00,2022/10/15 00:00:00+00,2025/01/12 00:00:00+00,60,33866,9,1,9,13,28,10102,2685,5629,5374,10058,1.02,1.24,0.91,1.31,3.35,1.44,Influenza,674
2022 W41,2022/10/09 00:00:00+00,2022/10/15 00:00:00+00,2025/01/12 00:00:00+00,177,16888,128,2,11,14,22,12864,238,724,947,2103,15.84,0.62,1.03,1.26,3.69,4.35,RSV,675
2022 W42,2022/10/16 00:00:00+00,2022/10/22 00:00:00+00,2025/01/12 00:00:00+00,2007,1671462,79,101,596,609,622,270359,260074,598563,393075,149264,7.05,14.99,42.95,49.82,82.4,40.06,COVID-19,676
2022 W42,2022/10/16 00:00:00+00,2022/10/22 00:00:00+00,2025/01/12 00:00:00+00,101,33967,11,17,20,25,28,10113,2702,5649,5399,10086,1.12,1.5,1.5,1.68,3.86,1.83,Influenza,677
2022 W42,2022/10/16 00:00:00+00,2022/10/22 00:00:00+00,2025/01/12 00:00:00+00,325,17213,233,8,21,23,40,13097,246,745,970,2143,22.46,0.98,1.22,1.62,4.59,5.98,RSV,678
2022 W43,2022/10/23 00:00:00+00,2022/10/29 00:00:00+00,2025/01/12 00:00:00+00,1978,1673440,63,90,590,613,622,270422,260164,599153,393688,149886,6.75,14.17,38.1,42.63,70.63,34.98,COVID-19,679
2022 W43,2022/10/23 00:00:00+00,2022/10/29 00:00:00+00,2025/01/12 00:00:00+00,121,34088,14,11,35,27,34,10127,2713,5684,5426,10120,1.68,2.33,1.69,2.04,3.95,2.19,Influenza,680
2022 W43,2022/10/23 00:00:00+00,2022/10/29 00:00:00+00,2025/01/12 00:00:00+00,421,17634,321,9,20,26,45,13418,255,765,996,2188,28.38,1.19,1.66,1.91,6.57,7.66,RSV,681
2022 W44,2022/10/30 00:00:00+00,2022/11/05 00:00:00+00,2025/01/12 00:00:00+00,1419,1674859,63,83,440,432,401,270485,260247,599593,394120,150287,6.09,14.89,38.2,41.57,66.77,34.13,COVID-19,682
2022 W44,2022/10/30 00:00:00+00,2022/11/05 00:00:00+00,2025/01/12 00:00:00+00,117,34205,26,17,17,27,30,10153,2730,5701,5453,10150,2.7,2.07,2.16,2.37,4.34,2.63,Influenza,683
2022 W44,2022/10/30 00:00:00+00,2022/11/05 00:00:00+00,2025/01/12 00:00:00+00,437,18071,308,6,30,25,68,13726,261,795,1021,2256,35.76,1.55,1.92,2.42,9.1,9.74,RSV,684
2022 W45,2022/11/06 00:00:00+00,2022/11/12 00:00:00+00,2025/01/12 00:00:00+00,1875,1676734,59,115,600,568,532,270544,260362,600193,394688,150819,6.16,14.89,34.99,37.37,58.18,30.9,COVID-19,685
2022 W45,2022/11/06 00:00:00+00,2022/11/12 00:00:00+00,2025/01/12 00:00:00+00,169,34374,42,12,40,38,37,10195,2742,5741,5491,10187,4.05,2.84,2.2,2.71,4.34,3.09,Influenza,686
2022 W45,2022/11/06 00:00:00+00,2022/11/12 00:00:00+00,2025/01/12 00:00:00+00,646,18717,457,15,32,43,99,14183,276,827,1064,2355,42.35,1.91,2.34,2.76,12.11,11.73,RSV,687
2022 W46,2022/11/13 00:00:00+00,2022/11/19 00:00:00+00,2025/01/12 00:00:00+00,1480,1678214,65,90,453,450,422,270609,260452,600646,395138,151241,6.03,16.23,36.37,38.45,61.06,32.13,COVID-19,688
2022 W46,2022/11/13 00:00:00+00,2022/11/19 00:00:00+00,2025/01/12 00:00:00+00,192,34566,55,26,37,40,34,10250,2768,5778,5531,10221,5.37,3.15,2.74,3.22,4.94,3.76,Influenza,689
2022 W46,2022/11/13 00:00:00+00,2022/11/19 00:00:00+00,2025/01/12 00:00:00+00,729,19446,521,16,38,39,115,14704,292,865,1103,2470,43.93,2.58,2.37,3.71,15.24,12.84,RSV,690
2022 W47,2022/11/20 00:00:00+00,2022/11/26 00:00:00+00,2025/01/12 00:00:00+00,1609,1679823,59,109,499,474,468,270668,260561,601145,395612,151709,6.72,15.3,36.72,38.27,59.6,31.98,COVID-19,691
2022 W47,2022/11/20 00:00:00+00,2022/11/26 00:00:00+00,2025/01/12 00:00:00+00,220,34786,66,23,40,47,44,10316,2791,5818,5578,10265,6.55,4.29,3.49,4.3,7.81,5.05,Influenza,692
2022 W47,2022/11/20 00:00:00+00,2022/11/26 00:00:00+00,2025/01/12 00:00:00+00,609,20055,356,19,31,62,141,15060,311,896,1165,2611,41.26,2.69,2.55,4.48,18.38,13.05,RSV,693
2022 W48,2022/11/27 00:00:00+00,2022/12/03 00:00:00+00,2025/01/12 00:00:00+00,1851,1681674,80,97,615,561,498,270748,260658,601760,396173,152207,6.36,15.35,41.97,42.71,62.73,34.95,COVID-19,694
2022 W48,2022/11/27 00:00:00+00,2022/12/03 00:00:00+00,2025/01/12 00:00:00+00,368,35154,78,34,72,80,104,10394,2825,5890,5658,10369,10.31,6.93,6.12,6.39,13.14,8.17,Influenza,695
2022 W48,2022/11/27 00:00:00+00,2022/12/03 00:00:00+00,2025/01/12 00:00:00+00,678,20733,376,17,40,73,172,15436,328,936,1238,2783,36.16,3.15,2.6,5.28,20.4,12.62,RSV,696
2022 W49,2022/12/04 00:00:00+00,2022/12/10 00:00:00+00,2025/01/12 00:00:00+00,1939,1683613,54,91,677,622,495,270802,260749,602437,396795,152702,7.74,17.89,57.13,54.74,75.79,44.72,COVID-19,697
2022 W49,2022/12/04 00:00:00+00,2022/12/10 00:00:00+00,2025/01/12 00:00:00+00,674,35828,169,77,149,121,158,10563,2902,6039,5779,10527,17.39,11.43,11.44,11.03,23.27,14.29,Influenza,698
2022 W49,2022/12/04 00:00:00+00,2022/12/10 00:00:00+00,2025/01/12 00:00:00+00,663,21396,366,25,40,70,162,15802,353,976,1308,2945,31.71,2.95,2.72,5.39,21.38,11.93,RSV,699
2022 W50,2022/12/11 00:00:00+00,2022/12/17 00:00:00+00,2025/01/12 00:00:00+00,3118,1686731,101,158,1146,941,772,270903,260907,603583,397736,153474,8.89,21.3,73.14,70.18,100,57.32,COVID-19,700
2022 W50,2022/12/11 00:00:00+00,2022/12/17 00:00:00+00,2025/01/12 00:00:00+00,1166,36994,281,110,267,227,280,10844,3012,6306,6006,10807,33.49,18.92,20.65,20.05,48,26.94,Influenza,701
2022 W50,2022/12/11 00:00:00+00,2022/12/17 00:00:00+00,2025/01/12 00:00:00+00,502,21898,221,15,36,66,164,16023,368,1012,1374,3109,25.62,2.38,2.77,5.39,23.36,10.99,RSV,702
2022 W51,2022/12/18 00:00:00+00,2022/12/24 00:00:00+00,2025/01/12 00:00:00+00,3798,1690529,115,163,1298,1160,1062,271018,261070,604881,398896,154536,11.13,23.94,80.14,76.39,115.07,63.87,COVID-19,703
2022 W51,2022/12/18 00:00:00+00,2022/12/24 00:00:00+00,2025/01/12 00:00:00+00,2322,39316,567,179,465,430,680,11411,3191,6771,6436,11487,44.36,23.57,27.07,27.22,74.11,37.17,Influenza,704
2022 W51,2022/12/18 00:00:00+00,2022/12/24 00:00:00+00,2025/01/12 00:00:00+00,532,22430,191,6,42,73,218,16214,374,1054,1447,3327,16.73,1.34,2.18,4.59,22.03,8.55,RSV,705
2022 W52,2022/12/25 00:00:00+00,2022/12/31 00:00:00+00,2025/01/12 00:00:00+00,2950,1693479,122,142,976,863,846,271140,261212,605857,399759,155382,12.25,26.57,79.09,78.27,125.08,66.11,COVID-19,706
2022 W52,2022/12/25 00:00:00+00,2022/12/31 00:00:00+00,2025/01/12 00:00:00+00,2254,41570,499,167,423,399,766,11910,3358,7194,6835,12253,52.03,29.83,34.71,36.11,110.44,49.28,Influenza,707
2022 W52,2022/12/25 00:00:00+00,2022/12/31 00:00:00+00,2025/01/12 00:00:00+00,286,22716,96,5,15,39,131,16310,379,1069,1486,3458,13.99,0.98,2.18,4.48,23.57,8.17,RSV,708
2023 W01,2023/01/01 00:00:00+00,2023/01/07 00:00:00+00,2025/01/12 00:00:00+00,3464,1696943,135,209,1101,1014,1005,271275,261421,606958,400773,156387,11.03,23.88,60.37,61.47,106.57,53.35,COVID-19,709
2023 W01,2023/01/01 00:00:00+00,2023/01/07 00:00:00+00,2025/01/12 00:00:00+00,3036,44606,514,231,593,572,1126,12424,3589,7787,7407,13379,43.43,27.71,31.03,31.96,104.04,44.29,Influenza,710
2023 W01,2023/01/01 00:00:00+00,2023/01/07 00:00:00+00,2025/01/12 00:00:00+00,444,23160,138,8,36,62,200,16448,387,1105,1548,3658,10.14,1.14,2.04,3.76,18.98,6.51,RSV,711
2023 W02,2023/01/08 00:00:00+00,2023/01/14 00:00:00+00,2025/01/12 00:00:00+00,1827,1698770,78,111,499,508,631,271353,261532,607457,401281,157018,8.63,18.77,42.77,46.57,88.07,40.84,COVID-19,712
2022 W30,2022/07/24 00:00:00+00,2022/07/30 00:00:00+00,2025/01/12 00:00:00+00,21,16102,16,0,0,0,5,12306,224,681,895,1984,1.51,0.1,0.02,0.05,0.47,0.4,RSV,713
2023 W27,2023/07/02 00:00:00+00,2023/07/08 00:00:00+00,2025/01/12 00:00:00+00,1,24114,1,0,0,0,0,16781,413,1181,1684,4041,0.26,0.05,0,0,0.09,0.07,RSV,714
2021 W49,2021/12/05 00:00:00+00,2021/12/11 00:00:00+00,2025/01/12 00:00:00+00,5,31165,2,3,0,0,0,9802,2034,4973,4977,9361,0.13,0.41,0.07,0.05,0,0.11,Influenza,715
2021 W32,2021/08/08 00:00:00+00,2021/08/14 00:00:00+00,2025/01/12 00:00:00+00,0,31150,0,0,0,0,0,9799,2030,4970,4973,9360,0,0,0,0,0,0,Influenza,716
2022 W31,2022/07/31 00:00:00+00,2022/08/06 00:00:00+00,2025/01/12 00:00:00+00,3021,1649095,153,202,1112,992,562,269305,258703,591329,386014,143620,18.44,35.93,81.9,83.53,83.81,64.39,COVID-19,717
2023 W28,2023/07/09 00:00:00+00,2023/07/15 00:00:00+00,2025/01/12 00:00:00+00,226,1714115,23,5,34,41,123,272120,262161,610905,404840,163958,1.98,1.45,2.46,3.04,16.06,4.43,COVID-19,718
2021 W49,2021/12/05 00:00:00+00,2021/12/11 00:00:00+00,2025/01/12 00:00:00+00,304,15150,207,12,23,18,43,11718,195,592,826,1807,18.8,1.4,1.55,1.06,4.38,5.23,RSV,719
2021 W32,2021/08/08 00:00:00+00,2021/08/14 00:00:00+00,2025/01/12 00:00:00+00,12,11256,11,0,0,1,0,8489,120,379,681,1581,0.99,0,0,0.03,0,0.2,RSV,720
2022 W31,2022/07/31 00:00:00+00,2022/08/06 00:00:00+00,2025/01/12 00:00:00+00,15,33511,1,6,5,0,3,10059,2635,5553,5301,9945,0.26,1.14,0.47,0.08,0.64,0.44,Influenza,721
2023 W28,2023/07/09 00:00:00+00,2023/07/15 00:00:00+00,2025/01/12 00:00:00+00,10,49893,2,3,5,0,0,13928,4240,9046,8078,14580,0.16,0.31,0.23,0.03,0.09,0.16,Influenza,722
2021 W50,2021/12/12 00:00:00+00,2021/12/18 00:00:00+00,2025/01/12 00:00:00+00,33953,659829,6992,5307,13668,6703,1283,120835,117689,217723,144493,59012,699.77,935.42,1029.81,527.16,164.84,696.5,COVID-19,723
2021 W33,2021/08/15 00:00:00+00,2021/08/21 00:00:00+00,2025/01/12 00:00:00+00,12689,335117,2716,3466,3594,2156,756,41635,71764,111469,75975,34230,239.56,512.53,238.58,150.36,93.09,229,COVID-19,724
2022 W31,2022/07/31 00:00:00+00,2022/08/06 00:00:00+00,2025/01/12 00:00:00+00,16,16118,13,0,0,1,2,12319,224,681,896,1986,1.75,0,0.05,0.03,0.56,0.45,RSV,725
2023 W28,2023/07/09 00:00:00+00,2023/07/15 00:00:00+00,2025/01/12 00:00:00+00,4,24118,2,1,0,0,1,16783,414,1181,1684,4042,0.33,0.05,0.02,0,0.09,0.09,RSV,726
2021 W50,2021/12/12 00:00:00+00,2021/12/18 00:00:00+00,2025/01/12 00:00:00+00,8,31173,2,4,2,0,0,9804,2038,4975,4977,9361,0.16,0.52,0.21,0.03,0.09,0.17,Influenza,727
2021 W33,2021/08/15 00:00:00+00,2021/08/21 00:00:00+00,2025/01/12 00:00:00+00,0,31150,0,0,0,0,0,9799,2030,4970,4973,9360,0,0,0,0,0,0,Influenza,728
2022 W32,2022/08/07 00:00:00+00,2022/08/13 00:00:00+00,2025/01/12 00:00:00+00,2983,1652078,185,209,1026,958,603,269490,258912,592355,386972,144223,15.05,29.52,65.8,66.8,69.95,52.17,COVID-19,729
2023 W29,2023/07/16 00:00:00+00,2023/07/22 00:00:00+00,2025/01/12 00:00:00+00,275,1714390,26,16,43,36,154,272146,262177,610948,404876,164112,2.44,2.17,3.44,4.38,20.95,5.96,COVID-19,730
2021 W50,2021/12/12 00:00:00+00,2021/12/18 00:00:00+00,2025/01/12 00:00:00+00,180,15330,116,3,17,7,37,11834,198,609,833,1844,15.41,0.88,1.34,1.08,4.51,4.47,RSV,731
2021 W33,2021/08/15 00:00:00+00,2021/08/21 00:00:00+00,2025/01/12 00:00:00+00,10,11266,10,0,0,0,0,8499,120,379,681,1581,0.99,0,0,0.03,0,0.2,RSV,732
2022 W32,2022/08/07 00:00:00+00,2022/08/13 00:00:00+00,2025/01/12 00:00:00+00,31,33542,4,8,10,1,8,10063,2643,5563,5302,9953,0.23,1.03,0.49,0.26,0.77,0.49,Influenza,733
2023 W29,2023/07/16 00:00:00+00,2023/07/22 00:00:00+00,2025/01/12 00:00:00+00,8,49901,2,2,3,1,0,13930,4242,9049,8079,14580,0.13,0.36,0.26,0.15,0.09,0.19,Influenza,734
2021 W51,2021/12/19 00:00:00+00,2021/12/25 00:00:00+00,2025/01/12 00:00:00+00,43443,703272,6196,9174,19298,7485,1284,127031,126863,237021,151978,60296,730.79,1615.04,1460.25,710.56,213.7,960.02,COVID-19,735
2021 W34,2021/08/22 00:00:00+00,2021/08/28 00:00:00+00,2025/01/12 00:00:00+00,11232,346349,2623,2534,3233,2007,835,44258,74298,114702,77982,35065,258.92,423.56,227.64,153.61,105.46,221.31,COVID-19,736
2022 W32,2022/08/07 00:00:00+00,2022/08/13 00:00:00+00,2025/01/12 00:00:00+00,32,16150,24,0,2,0,6,12343,224,683,896,1992,1.84,0.05,0.07,0.1,0.43,0.48,RSV,737
2023 W29,2023/07/16 00:00:00+00,2023/07/22 00:00:00+00,2025/01/12 00:00:00+00,9,24127,7,0,1,0,1,16790,414,1182,1684,4043,0.36,0.05,0.07,0.03,0.09,0.12,RSV,738
2021 W51,2021/12/19 00:00:00+00,2021/12/25 00:00:00+00,2025/01/12 00:00:00+00,14,31187,1,3,7,1,2,9805,2041,4982,4978,9363,0.13,0.36,0.21,0.03,0.09,0.15,Influenza,739
2021 W34,2021/08/22 00:00:00+00,2021/08/28 00:00:00+00,2025/01/12 00:00:00+00,0,31150,0,0,0,0,0,9799,2030,4970,4973,9360,0,0,0,0,0,0,Influenza,740
2022 W33,2022/08/14 00:00:00+00,2022/08/20 00:00:00+00,2025/01/12 00:00:00+00,2055,1654133,119,160,670,642,464,269609,259072,593025,387614,144687,13.01,25.75,54.34,55.52,63.89,44.38,COVID-19,741
2023 W30,2023/07/23 00:00:00+00,2023/07/29 00:00:00+00,2025/01/12 00:00:00+00,420,1714810,25,21,70,93,211,272171,262198,611018,404969,164323,3.1,2.64,4.92,6.57,31.17,8.65,COVID-19,742
2021 W34,2021/08/22 00:00:00+00,2021/08/28 00:00:00+00,2025/01/12 00:00:00+00,9,11275,9,0,0,0,0,8508,120,379,681,1581,1.35,0,0,0,0.04,0.27,RSV,743
2021 W51,2021/12/19 00:00:00+00,2021/12/25 00:00:00+00,2025/01/12 00:00:00+00,206,15536,145,2,17,17,25,11979,200,626,850,1869,9.55,0.52,0.91,0.8,3.01,2.85,RSV,744
2022 W33,2022/08/14 00:00:00+00,2022/08/20 00:00:00+00,2025/01/12 00:00:00+00,30,33572,2,6,6,9,7,10065,2649,5569,5311,9960,0.26,1.14,0.59,0.36,0.94,0.59,Influenza,745
2023 W30,2023/07/23 00:00:00+00,2023/07/29 00:00:00+00,2025/01/12 00:00:00+00,12,49913,0,2,3,5,2,13930,4244,9052,8084,14582,0.26,0.26,0.26,0.34,0.21,0.27,Influenza,746
2021 W52,2021/12/26 00:00:00+00,2022/01/01 00:00:00+00,2025/01/12 00:00:00+00,70903,774175,9005,16759,29347,13382,2410,136036,143622,266368,165360,62706,911.47,2427.48,2055.93,1037.93,351.83,1364.89,COVID-19,747
2021 W35,2021/08/29 00:00:00+00,2021/09/04 00:00:00+00,2025/01/12 00:00:00+00,10266,356615,2524,2193,2887,1797,865,46782,76491,117589,79779,35930,266.33,328.13,205.94,137.06,99.14,199.71,COVID-19,748
2022 W33,2022/08/14 00:00:00+00,2022/08/20 00:00:00+00,2025/01/12 00:00:00+00,26,16176,19,1,1,3,2,12362,225,684,899,1994,2.07,0.1,0.07,0.1,0.56,0.55,RSV,749
2023 W30,2023/07/23 00:00:00+00,2023/07/29 00:00:00+00,2025/01/12 00:00:00+00,5,24132,2,0,2,1,0,16792,414,1184,1685,4043,0.49,0,0.09,0.03,0.04,0.14,RSV,750
2021 W52,2021/12/26 00:00:00+00,2022/01/01 00:00:00+00,2025/01/12 00:00:00+00,1,31188,1,0,0,0,0,9806,2041,4982,4978,9363,0.07,0.16,0.26,0.05,0.13,0.14,Influenza,751
2021 W35,2021/08/29 00:00:00+00,2021/09/04 00:00:00+00,2025/01/12 00:00:00+00,0,31150,0,0,0,0,0,9799,2030,4970,4973,9360,0,0,0,0,0,0,Influenza,752
2022 W34,2022/08/21 00:00:00+00,2022/08/27 00:00:00+00,2025/01/12 00:00:00+00,1818,1655951,91,129,623,554,421,269700,259201,593648,388168,145108,10.5,21.71,45.79,46.37,57.28,37.72,COVID-19,753
2023 W31,2023/07/30 00:00:00+00,2023/08/05 00:00:00+00,2025/01/12 00:00:00+00,641,1715451,43,14,97,126,361,272214,262212,611115,405095,164684,3.49,2.95,6.16,8.79,44.1,11.61,COVID-19,754
2021 W52,2021/12/26 00:00:00+00,2022/01/01 00:00:00+00,2025/01/12 00:00:00+00,54,15590,29,5,5,7,8,12008,205,631,857,1877,6.36,0.52,0.59,0.82,1.93,1.97,RSV,755
2021 W35,2021/08/29 00:00:00+00,2021/09/04 00:00:00+00,2025/01/12 00:00:00+00,23,11298,22,0,0,0,1,8530,120,379,681,1582,1.91,0,0,0,0.26,0.41,RSV,756
2022 W34,2022/08/21 00:00:00+00,2022/08/27 00:00:00+00,2025/01/12 00:00:00+00,30,33602,2,8,9,4,7,10067,2657,5578,5315,9967,0.16,0.88,0.45,0.52,0.94,0.54,Influenza,757
2023 W31,2023/07/30 00:00:00+00,2023/08/05 00:00:00+00,2025/01/12 00:00:00+00,22,49935,6,1,5,7,3,13936,4245,9057,8091,14585,0.3,0.31,0.23,0.36,0.34,0.3,Influenza,758
2022 W01,2022/01/02 00:00:00+00,2022/01/08 00:00:00+00,2025/01/12 00:00:00+00,96494,870669,12479,21022,39087,19405,4500,148515,164644,305455,184765,67206,1154.12,2916.28,2445.33,1346.8,501.86,1681.56,COVID-19,759
2021 W36,2021/09/05 00:00:00+00,2021/09/11 00:00:00+00,2025/01/12 00:00:00+00,9352,365967,2941,1620,2668,1514,609,49723,78111,120257,81293,36539,283.62,271.26,187.5,124.12,92.32,186.62,COVID-19,760
2022 W34,2022/08/21 00:00:00+00,2022/08/27 00:00:00+00,2025/01/12 00:00:00+00,27,16203,20,1,0,1,5,12382,226,684,900,1999,2.54,0.16,0.05,0.15,0.64,0.67,RSV,761
2023 W31,2023/07/30 00:00:00+00,2023/08/05 00:00:00+00,2025/01/12 00:00:00+00,7,24139,6,0,1,0,0,16798,414,1185,1685,4043,0.46,0,0.07,0.08,0.13,0.15,RSV,762
2022 W01,2022/01/02 00:00:00+00,2022/01/08 00:00:00+00,2025/01/12 00:00:00+00,6,31194,0,0,4,1,1,9806,2041,4986,4979,9364,0.03,0.1,0.16,0.05,0.47,0.15,Influenza,763
2021 W36,2021/09/05 00:00:00+00,2021/09/11 00:00:00+00,2025/01/12 00:00:00+00,0,31150,0,0,0,0,0,9799,2030,4970,4973,9360,0,0,0,0,0,0,Influenza,764
2022 W35,2022/08/28 00:00:00+00,2022/09/03 00:00:00+00,2025/01/12 00:00:00+00,1953,1657904,109,131,661,603,449,269809,259332,594309,388771,145557,9.88,19.18,43.59,42.24,53.84,35.11,COVID-19,765
2023 W32,2023/08/06 00:00:00+00,2023/08/12 00:00:00+00,2025/01/12 00:00:00+00,733,1716184,38,22,96,122,455,272252,262234,611211,405217,165139,5.2,3.88,7.99,11.03,57.37,15.14,COVID-19,766
2022 W01,2022/01/02 00:00:00+00,2022/01/08 00:00:00+00,2025/01/12 00:00:00+00,45,15635,19,3,3,8,12,12027,208,634,865,1889,2.86,0.67,0.37,0.64,1.8,1.18,RSV,767
2021 W36,2021/09/05 00:00:00+00,2021/09/11 00:00:00+00,2025/01/12 00:00:00+00,32,11330,27,0,0,0,5,8557,120,379,681,1587,2.47,0,0,0,0.26,0.52,RSV,768
2022 W35,2022/08/28 00:00:00+00,2022/09/03 00:00:00+00,2025/01/12 00:00:00+00,23,33625,1,3,4,7,8,10068,2660,5582,5322,9975,0.2,0.83,0.4,0.41,0.94,0.5,Influenza,769
2023 W32,2023/08/06 00:00:00+00,2023/08/12 00:00:00+00,2025/01/12 00:00:00+00,13,49948,3,3,2,2,3,13939,4248,9059,8093,14588,0.36,0.26,0.23,0.31,0.47,0.32,Influenza,770
2022 W02,2022/01/09 00:00:00+00,2022/01/15 00:00:00+00,2025/01/12 00:00:00+00,92360,963029,13565,18629,35915,19469,4778,162080,183273,341370,204234,71984,1481.23,3003.86,2601.8,1541.2,649.22,1871.11,COVID-19,771
2021 W37,2021/09/12 00:00:00+00,2021/09/18 00:00:00+00,2025/01/12 00:00:00+00,9210,375177,3148,1434,2446,1505,676,52871,79545,122703,82798,37215,291.32,229.02,185.01,119.95,87.34,180.38,COVID-19,772
2022 W35,2022/08/28 00:00:00+00,2022/09/03 00:00:00+00,2025/01/12 00:00:00+00,50,16253,38,1,1,2,8,12420,227,685,902,2007,2.83,0.16,0.07,0.1,0.86,0.75,RSV,773
2023 W32,2023/08/06 00:00:00+00,2023/08/12 00:00:00+00,2025/01/12 00:00:00+00,11,24150,6,0,0,2,3,16804,414,1185,1687,4046,0.56,0,0.02,0.05,0.17,0.16,RSV,774
