theme,sub_theme,topic,geography_type,geography,geography_code,metric,metric_group,stratum,sex,age,year,month,epiweek,date,metric_value,in_reporting_delay_period
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,3,11,2019-03-11,14.41,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,3,11,2019-03-11,8.57,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,3,11,2019-03-11,5.77,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,3,12,2019-03-18,4.88,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,3,12,2019-03-18,11.76,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,3,12,2019-03-18,10.02,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,3,12,2019-03-18,10.61,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,3,12,2019-03-18,10.39,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,3,12,2019-03-18,19.49,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,3,12,2019-03-18,9.11,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,3,13,2019-03-25,8.97,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,3,13,2019-03-25,8.81,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,3,13,2019-03-25,16.5,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,3,13,2019-03-25,4.69,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,3,13,2019-03-25,7.89,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,3,13,2019-03-25,9.28,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,3,13,2019-03-25,10.73,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,4,14,2019-04-01,4.87,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,4,14,2019-04-01,7.96,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,4,14,2019-04-01,7.5,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,4,14,2019-04-01,14.85,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,4,14,2019-04-01,4.63,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,4,14,2019-04-01,7.37,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,4,14,2019-04-01,7.87,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,4,15,2019-04-08,15.68,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,4,15,2019-04-08,8.25,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,4,15,2019-04-08,3.97,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,4,15,2019-04-08,4.11,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,4,15,2019-04-08,7.65,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,4,15,2019-04-08,5.37,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,4,15,2019-04-08,7.22,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,4,16,2019-04-15,8.82,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,4,16,2019-04-15,7.16,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,4,16,2019-04-15,2.89,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,4,16,2019-04-15,6.57,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,4,16,2019-04-15,7.95,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,4,16,2019-04-15,6.47,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,4,16,2019-04-15,4.32,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,4,17,2019-04-22,6.42,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,4,17,2019-04-22,5.54,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,4,17,2019-04-22,1.49,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,4,17,2019-04-22,11.38,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,4,17,2019-04-22,5.25,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,4,17,2019-04-22,2.8,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,4,17,2019-04-22,5.61,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,4,18,2019-04-29,2.41,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,4,18,2019-04-29,3.52,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,4,18,2019-04-29,8.85,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,4,18,2019-04-29,5.25,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,4,18,2019-04-29,1.6,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,4,18,2019-04-29,3.79,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,4,18,2019-04-29,1.96,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,5,19,2019-05-06,1.53,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,5,19,2019-05-06,1.52,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,5,19,2019-05-06,3.16,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,5,19,2019-05-06,2.86,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,5,19,2019-05-06,2.48,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,5,19,2019-05-06,3.55,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,5,19,2019-05-06,11.47,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,5,20,2019-05-13,1.72,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,5,20,2019-05-13,3.37,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,5,20,2019-05-13,1.5,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,5,20,2019-05-13,2.57,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,5,20,2019-05-13,0.72,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,5,20,2019-05-13,7.0,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,5,20,2019-05-13,2.86,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,5,21,2019-05-20,4.68,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,5,21,2019-05-20,2.65,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,5,21,2019-05-20,1.49,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,5,21,2019-05-20,1.31,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,5,21,2019-05-20,2.79,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,5,21,2019-05-20,2.6,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,5,21,2019-05-20,3.45,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,5,22,2019-05-27,0.81,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,5,22,2019-05-27,0.81,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,5,22,2019-05-27,1.32,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,5,22,2019-05-27,3.54,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,5,22,2019-05-27,3.31,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,5,22,2019-05-27,1.23,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,5,22,2019-05-27,1.37,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,6,23,2019-06-03,1.99,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,6,23,2019-06-03,3.86,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,6,23,2019-06-03,1.29,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,6,23,2019-06-03,2.03,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,6,23,2019-06-03,0.85,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,6,23,2019-06-03,2.17,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,6,23,2019-06-03,1.69,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,6,24,2019-06-10,0.31,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,6,24,2019-06-10,0.0,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,6,24,2019-06-10,2.85,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,6,24,2019-06-10,1.58,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,6,24,2019-06-10,1.56,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,6,24,2019-06-10,5.43,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,6,24,2019-06-10,1.73,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,6,25,2019-06-17,1.23,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,6,25,2019-06-17,3.05,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,6,25,2019-06-17,1.15,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,6,25,2019-06-17,0.0,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,6,25,2019-06-17,1.94,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,6,25,2019-06-17,1.47,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,6,25,2019-06-17,0.0,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,6,26,2019-06-24,0.6,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,6,26,2019-06-24,1.9,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,6,26,2019-06-24,1.79,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,6,26,2019-06-24,1.02,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,6,26,2019-06-24,0.85,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,6,26,2019-06-24,1.45,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,6,26,2019-06-24,0.0,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,7,27,2019-07-01,0.9,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,7,27,2019-07-01,1.25,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,7,27,2019-07-01,1.35,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,7,27,2019-07-01,1.63,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,7,27,2019-07-01,0.58,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,7,27,2019-07-01,0.69,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,7,27,2019-07-01,2.2,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,7,28,2019-07-08,1.39,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,7,28,2019-07-08,0.95,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,7,28,2019-07-08,0.96,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,7,28,2019-07-08,2.2,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,7,28,2019-07-08,0.67,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,7,28,2019-07-08,0.79,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,7,28,2019-07-08,0.83,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,7,29,2019-07-15,1.09,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,7,29,2019-07-15,0.28,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,7,29,2019-07-15,2.42,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,7,29,2019-07-15,0.55,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,7,29,2019-07-15,1.03,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,7,29,2019-07-15,1.82,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,7,29,2019-07-15,1.0,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,7,30,2019-07-22,1.22,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,7,30,2019-07-22,0.0,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,7,30,2019-07-22,0.97,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,7,30,2019-07-22,0.35,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,7,30,2019-07-22,0.74,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,7,30,2019-07-22,1.5,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,7,30,2019-07-22,0.0,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,7,31,2019-07-29,1.39,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,7,31,2019-07-29,0.67,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,7,31,2019-07-29,0.99,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,7,31,2019-07-29,1.24,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,7,31,2019-07-29,0.0,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,7,31,2019-07-29,1.2,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,7,31,2019-07-29,0.98,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,8,32,2019-08-05,0.87,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,8,32,2019-08-05,1.69,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,8,32,2019-08-05,0.86,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,8,32,2019-08-05,0.94,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,8,32,2019-08-05,0.0,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,8,32,2019-08-05,0.39,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,8,32,2019-08-05,0.63,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,8,33,2019-08-12,6.02,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,8,33,2019-08-12,0.38,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,8,33,2019-08-12,3.18,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,8,33,2019-08-12,1.85,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,8,33,2019-08-12,1.32,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,8,33,2019-08-12,1.65,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,8,33,2019-08-12,1.02,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,8,34,2019-08-19,0.0,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,8,34,2019-08-19,3.56,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,8,34,2019-08-19,0.4,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,8,34,2019-08-19,3.14,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,8,34,2019-08-19,5.5,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,8,34,2019-08-19,2.51,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,8,34,2019-08-19,2.18,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,8,35,2019-08-26,2.27,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,8,35,2019-08-26,2.09,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,8,35,2019-08-26,1.86,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,8,35,2019-08-26,3.06,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,8,35,2019-08-26,2.9,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,8,35,2019-08-26,1.1,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,8,35,2019-08-26,2.17,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,9,36,2019-09-02,1.63,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,9,36,2019-09-02,0.0,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,9,36,2019-09-02,1.47,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,9,36,2019-09-02,0.72,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,9,36,2019-09-02,0.0,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,9,36,2019-09-02,1.19,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,9,36,2019-09-02,6.25,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,9,37,2019-09-09,1.36,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,65-79,2019,9,37,2019-09-09,1.25,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,9,37,2019-09-09,2.42,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,05-14,2019,9,37,2019-09-09,0.97,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,9,37,2019-09-09,0.85,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,15-44,2019,9,37,2019-09-09,0.92,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,9,37,2019-09-09,1.71,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,00-04,2019,9,38,2019-09-16,0.25,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,45-64,2019,9,38,2019-09-16,2.3,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,all,2019,9,38,2019-09-16,1.07,False
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_testing_positivityByWeek,testing,default,all,80+,2019,9,38,2019-09-16,0.71,False
